station_id,station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,route_count,service_count,service_density,route_diversity_band,time_from_london,time_band,accessibility_score,difficulty_score,route_groups,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,canonical_time_to_london,time_group,is_high_speed,distance_band
SCR014,Anderston,AND,Scotrail,,,55.859924,-4.271969,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR014,,,False,regional
SCR015,Annan,ANN,Scotrail,,,54.98386,-3.262603,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR015,,,False,regional
SCR016,Anniesland,ANL,Scotrail,,,55.889553,-4.321684,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR016,,,False,regional
SCR017,Arbroath,ARB,Scotrail,,,56.559628,-2.588928,,,,,,,,,,,,,,,,1,,,single,,,,,['Aberdeen Line'],Aberdeen Line,False,False,single,False,True,False,SCR017,,,False,regional
SCR018,Ardgay,ARD,Scotrail,,,57.881119,-4.362604,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR018,,,False,regional
SCR019,Ardlui,AUI,Scotrail,,,56.302025,-4.721712,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR019,,,False,regional
SCR020,Ardrossan Harbour,ADS,Scotrail,,,55.640854,-4.823461,,,,,,,,,,,,,,,,1,,,single,,,,,['Ardrossan Branch'],Ardrossan Branch,False,False,multiple,True,False,True,SCR020,,,False,regional
SCR021,Ardrossan South Beach,ASB,Scotrail,,,55.640495,-4.799593,,,,,,,,,,,,,,,,2,,,few,,,,,"['Largs Branch', 'Ardrossan Branch']",Largs Branch,False,False,multiple,True,False,True,SCR021,,,False,regional
SCR022,Ardrossan Town,ADN,Scotrail,,,55.639313,-4.812212,,,,,,,,,,,,,,,,1,,,single,,,,,['Ardrossan Branch'],Ardrossan Branch,False,False,multiple,True,False,True,SCR022,,,False,regional
SCR023,Argyle Street,AGS,Scotrail,,,55.855938,-4.244574,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,multiple,False,True,False,SCR023,,,False,regional
SCR024,Arisaig,ARG,Scotrail,,,56.912617,-5.839141,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR024,,,False,regional
SCR025,Armadale,ARM,Scotrail,,,55.88639,-3.68504,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR025,,,False,regional
SCR026,Arrochar & Tarbet,ART,Scotrail,,,56.204021,-4.722822,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,multiple,False,True,True,SCR026,,,False,regional
SCR027,Ashfield,ASF,Scotrail,,,55.889214,-4.2433,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR027,,,False,regional
SCR028,Attadale,ATT,Scotrail,,,57.394871,-5.456549,,,,,,,,,,,,,,,,1,,,single,,,,,['Kyle Line'],Kyle Line,False,False,single,True,False,True,SCR028,,,False,regional
SCR029,Auchinleck,AUK,Scotrail,,,55.47031,-4.295389,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR029,,,False,regional
SCR030,Aviemore,AVM,Scotrail,,,57.18914,-3.828348,,,,,,,,,,,,,,,,1,,,single,,,,,['Highland Main Line'],Highland Main Line,False,False,single,False,True,False,SCR030,,,False,regional
SCR031,Ayr,AYR,Scotrail,,,55.458248,-4.626878,,,,,,,,,,,,,,,,2,,,few,,,,,"['Ayrshire Coast', 'Stranraer Line']",Ayrshire Coast,False,False,single,False,True,True,SCR031,,,False,regional
SCR032,Baillieston,BIO,Scotrail,,,55.844761,-4.11454,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR032,,,False,regional
SCR033,Balloch Central,BHC,Scotrail,,,56.002983,-4.583539,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR033,,,False,regional
SCR034,Balmossie,BSI,Scotrail,,,56.475548,-2.83764,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR034,,,False,regional
SCR035,Banavie,BNV,Scotrail,,,56.84338,-5.095477,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR035,,,False,regional
SCR036,Barassie,BSS,Scotrail,,,55.5611,-4.651181,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR036,,,False,regional
SCR037,Bargeddie,BGI,Scotrail,,,55.851776,-4.071789,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR037,,,False,regional
SCR038,Barnhill,BNL,Scotrail,,,55.877895,-4.223463,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR038,,,False,regional
SCR039,Barrhead,BRR,Scotrail,,,55.804535,-4.396411,,,,,,,,,,,,,,,,1,,,single,,,,,['Neilston Line'],Neilston Line,False,False,single,True,False,False,SCR039,,,False,regional
SCR040,Barrhill,BRL,Scotrail,,,55.097031,-4.781834,,,,,,,,,,,,,,,,1,,,single,,,,,['Stranraer Line'],Stranraer Line,False,False,single,False,True,False,SCR040,,,False,regional
SCR041,Barry Links,BYL,Scotrail,,,56.493206,-2.745444,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR041,,,False,regional
SCR042,Bathgate,BHG,Scotrail,,,55.898678,-3.644019,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR042,,,False,regional
SCR043,Bearsden,BRN,Scotrail,,,55.917202,-4.332945,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR043,,,False,regional
SCR044,Beasdale,BSL,Scotrail,,,56.899624,-5.763864,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR044,,,False,regional
SCR045,Beauly,BEL,Scotrail,,,57.478,-4.4698,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR045,,,False,regional
SCR046,Bellgrove,BLG,Scotrail,,,55.857182,-4.22547,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR046,,,False,regional
SCR047,Bellshill,BLH,Scotrail,,,55.816605,-4.025222,,,,,,,,,,,,,,,,1,,,single,,,,,['Shotts Line'],Shotts Line,False,False,single,False,True,False,SCR047,,,False,regional
SCR048,Bishopbriggs,BBG,Scotrail,,,55.903927,-4.224958,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR048,,,False,regional
SCR049,Bishopton,BPT,Scotrail,,,55.902206,-4.501637,,,,,,,,,,,,,,,,1,,,single,,,,,['Inverclyde Line'],Inverclyde Line,False,False,single,False,True,True,SCR049,,,False,regional
SCR050,Blackridge,BKR,Scotrail,,,55.88368,-3.75047,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR050,,,False,regional
SCR051,Blair Atholl,BLA,Scotrail,,,56.765614,-3.85025,,,,,,,,,,,,,,,,1,,,single,,,,,['Highland Main Line'],Highland Main Line,False,False,multiple,False,True,False,SCR051,,,False,regional
SCR052,Blairhill,BAI,Scotrail,,,55.866653,-4.04221,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR052,,,False,regional
SCR053,Blantyre,BLT,Scotrail,,,55.7976,-4.086466,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR053,,,False,regional
SCR054,Bogston,BGS,Scotrail,,,55.937267,-4.713676,,,,,,,,,,,,,,,,1,,,single,,,,,['Inverclyde Line'],Inverclyde Line,False,False,single,False,True,True,SCR054,,,False,regional
SCR055,Bowling,BWG,Scotrail,,,55.931129,-4.493879,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR055,,,False,regional
SCR056,Branchton,BCN,Scotrail,,,55.940647,-4.803598,,,,,,,,,,,,,,,,1,,,single,,,,,['Wemyss Bay Branch'],Wemyss Bay Branch,False,False,single,False,True,False,SCR056,,,False,regional
SCR057,Breich,BRC,Scotrail,,,55.827351,-3.668147,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR057,,,False,regional
SCR058,Bridge of Allan,BEA,Scotrail,,,56.157429,-3.956166,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR058,,,False,regional
SCR059,Bridge of Orchy,BRO,Scotrail,,,56.515926,-4.763048,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,multiple,False,True,True,SCR059,,,False,regional
SCR060,Bridgeton,BDG,Scotrail,,,55.849968,-4.226668,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR060,,,False,regional
SCR061,Brora,BRA,Scotrail,,,58.012657,-3.853251,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,single,True,False,True,SCR061,,,False,regional
SCR062,Broughty Ferry,BYF,Scotrail,,,56.467213,-2.873153,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR062,,,False,regional
SCR063,Brunstane,BSU,Scotrail,,,55.94143,-3.10064,,,,,,,,,,,,,,,,1,,,single,,,,,['Borders Railway'],Borders Railway,False,False,single,True,False,False,SCR063,,,False,regional
SCR064,Burnside,BUI,Scotrail,,,55.817123,-4.204029,,,,,,,,,,,,,,,,1,,,single,,,,,['East Kilbride Line'],East Kilbride Line,False,False,single,False,True,False,SCR064,,,False,regional
SCR065,Burntisland,BTS,Scotrail,,,56.057133,-3.233214,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR065,,,False,regional
SCR066,Busby,BUS,Scotrail,,,55.780109,-4.262551,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR066,,,False,regional
SCR067,Caldercruix,CAC,Scotrail,,,55.88791,-3.88978,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR067,,,False,regional
SCR068,Cambuslang,CBL,Scotrail,,,55.819458,-4.173839,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR068,,,False,regional
SCR069,Camelon,CMO,Scotrail,,,56.006775,-3.817015,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR069,,,False,regional
SCR070,Cameron Bridge,CBX,Scotrail,,,56.189693,-3.046855,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR070,,,False,regional
SCR071,Cardenden,CDD,Scotrail,,,56.141308,-3.261651,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR071,,,False,regional
SCR072,Cardonald,CDO,Scotrail,,,55.853252,-4.340297,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR072,,,False,regional
SCR073,Cardross,CDR,Scotrail,,,55.960163,-4.652782,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR073,,,False,regional
SCR074,Carfin,CRF,Scotrail,,,55.806938,-3.956112,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR074,,,False,regional
SCR075,Carluke,CLU,Scotrail,,,55.730408,-3.848761,,,,,,,,,,,,,,,,1,,,single,,,,,['Lanark Line'],Lanark Line,False,False,single,True,False,False,SCR075,,,False,regional
SCR076,Carmyle,CML,Scotrail,,,55.834053,-4.161873,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR076,,,False,regional
SCR077,Carnoustie,CAN,Scotrail,,,56.500618,-2.7066,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR077,,,False,regional
SCR078,Carntyne,CAY,Scotrail,,,55.854412,-4.17898,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR078,,,False,regional
SCR079,Carrbridge,CAG,Scotrail,,,57.279873,-3.829541,,,,,,,,,,,,,,,,1,,,single,,,,,['Highland Main Line'],Highland Main Line,False,False,single,False,True,False,SCR079,,,False,regional
SCR080,Carstairs,CRS,Scotrail,,,55.69075,-3.668696,,,,,,,,,,,,,,,,1,,,single,,,,,['Carstairs Corridor'],Carstairs Corridor,False,False,single,False,True,False,SCR080,,,False,regional
SCR081,Cartsdyke,CDY,Scotrail,,,55.942261,-4.731633,,,,,,,,,,,,,,,,1,,,single,,,,,['Inverclyde Line'],Inverclyde Line,False,False,single,False,True,True,SCR081,,,False,regional
SCR082,Cathcart,CCT,Scotrail,,,55.817879,-4.261552,,,,,,,,,,,,,,,,1,,,single,,,,,['Cathcart Circle'],Cathcart Circle,False,False,single,False,True,False,SCR082,,,False,regional
SCR083,Charing Cross (Glasgow),CHC,Scotrail,,,55.865345,-4.270689,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR083,,,False,regional
SCR084,Chatelherault,CTE,Scotrail,,,55.76521,-4.00466,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR084,,,False,regional
SCR085,Clarkston,CKS,Scotrail,,,55.789753,-4.275865,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR085,,,False,regional
SCR086,Cleland,CEA,Scotrail,,,55.804073,-3.909695,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR086,,,False,regional
SCR087,Clydebank,CYK,Scotrail,,,55.900562,-4.403927,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR087,,,False,regional
SCR088,Coatbridge Central,CBC,Scotrail,,,55.863213,-4.032443,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR088,,,False,regional
SCR089,Coatbridge Sunnyside,CBS,Scotrail,,,55.866886,-4.027847,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR089,,,False,regional
SCR090,Coatdyke,COA,Scotrail,,,55.864567,-4.005343,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR090,,,False,regional
SCR091,Connel Ferry,CON,Scotrail,,,56.451981,-5.384973,,,,,,,,,,,,,,,,1,,,single,,,,,['Oban Branch'],Oban Branch,False,False,multiple,True,False,False,SCR091,,,False,regional
SCR092,Conon Bridge,CBD,Scotrail,,,57.5617,-4.4404,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR092,,,False,regional
SCR093,Corkerhill,CKH,Scotrail,,,55.836494,-4.323322,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR093,,,False,regional
SCR094,Corpach,CPA,Scotrail,,,56.842724,-5.121662,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR094,,,False,regional
SCR095,Corrour,CRR,Scotrail,,,56.760181,-4.690966,,,,,,,,,,,,,,,,1,,,single,,,,,['West Highland Line'],West Highland Line,False,False,single,False,True,True,SCR095,,,False,regional
SCR096,Cowdenbeath,COW,Scotrail,,,56.111679,-3.344314,,,,,,,,,,,,,,,,1,,,single,,,,,['Fife Circle'],Fife Circle,False,False,single,False,True,False,SCR096,,,False,regional
SCR097,Craigendoran,CGD,Scotrail,,,55.99485,-4.711291,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR097,,,False,regional
SCR098,Crianlarich,CNR,Scotrail,,,56.389652,-4.617778,,,,,,,,,,,,,,,,2,,,few,,,,,"['West Highland Line', 'Oban Branch']",West Highland Line,False,False,single,True,False,True,SCR098,,,False,regional
SCR099,Croftfoot,CFF,Scotrail,,,55.818455,-4.229643,,,,,,,,,,,,,,,,1,,,single,,,,,['East Kilbride Line'],East Kilbride Line,False,False,single,False,True,False,SCR099,,,False,regional
SCR100,Crookston,CKT,Scotrail,,,55.84388,-4.36049,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR100,,,False,regional
SCR101,Crosshill,COI,Scotrail,,,55.833225,-4.257648,,,,,,,,,,,,,,,,1,,,single,,,,,['East Kilbride Line'],East Kilbride Line,False,False,single,False,True,False,SCR101,,,False,regional
SCR102,Crossmyloof,CMY,Scotrail,,,55.833626,-4.284813,,,,,,,,,,,,,,,,1,,,single,,,,,['Cathcart Circle'],Cathcart Circle,False,False,single,False,True,False,SCR102,,,False,regional
SCR103,Croy,CRO,Scotrail,,,55.955734,-4.035697,,,,,,,,,,,,,,,,1,,,single,,,,,['Edinburgh–Glasgow Main Line'],Edinburgh–Glasgow Main Line,False,False,single,False,True,False,SCR103,,,False,regional
SCR104,Culrain,CUA,Scotrail,,,57.919842,-4.405676,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR104,,,False,regional
SCR105,Cumbernauld,CUB,Scotrail,,,55.941326,-3.982089,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR105,,,False,regional
SCR106,Cupar,CUP,Scotrail,,,56.317043,-3.008772,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR106,,,False,regional
SCR107,Curriehill,CUH,Scotrail,,,55.901703,-3.317849,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR107,,,False,regional
SCR108,Dalgety Bay,DAG,Scotrail,,,56.044178,-3.354809,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR108,,,False,regional
SCR109,Dalmally,DAL,Scotrail,,,56.400272,-4.9832,,,,,,,,,,,,,,,,1,,,single,,,,,['Oban Branch'],Oban Branch,False,False,single,True,False,False,SCR109,,,False,regional
SCR110,Dalmarnock,DAK,Scotrail,,,55.839371,-4.21647,,,,,,,,,,,,,,,,1,,,single,,,,,['Argyle Line'],Argyle Line,False,False,single,False,True,False,SCR110,,,False,regional
SCR111,Dalmeny,DAM,Scotrail,,,55.986362,-3.381645,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR111,,,False,regional
SCR112,Dalmuir,DMR,Scotrail,,,55.911793,-4.427038,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR112,,,False,regional
SCR113,Dalreoch,DLR,Scotrail,,,55.947365,-4.578226,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR113,,,False,regional
SCR114,Dalry,DLY,Scotrail,,,55.705395,-4.711899,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR114,,,False,regional
SCR115,Dalwhinnie,DLW,Scotrail,,,56.934334,-4.246498,,,,,,,,,,,,,,,,1,,,single,,,,,['Highland Main Line'],Highland Main Line,False,False,single,False,True,False,SCR115,,,False,regional
SCR116,Dingwall,DIN,Scotrail,,,57.594238,-4.422611,,,,,,,,,,,,,,,,2,,,few,,,,,"['Kyle Line', 'Far North Line']",Kyle Line,False,False,single,True,False,True,SCR116,,,False,regional
SCR117,Drem,DRM,Scotrail,,,56.005981,-2.785752,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR117,,,False,regional
SCR118,Drumchapel,DMC,Scotrail,,,55.904926,-4.364204,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR118,,,False,regional
SCR119,Drumfrochar,DFR,Scotrail,,,55.941292,-4.774822,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR119,,,False,regional
SCR120,Drumgelloch,DRU,Scotrail,,,55.867233,-3.95114,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR120,,,False,regional
SCR121,Drumry,DMY,Scotrail,,,55.904495,-4.386583,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR121,,,False,regional
SCR122,Duirinish,DRN,Scotrail,,,57.319847,-5.692103,,,,,,,,,,,,,,,,1,,,single,,,,,['Kyle Line'],Kyle Line,False,False,single,True,False,True,SCR122,,,False,regional
SCR123,Duke Street,DST,Scotrail,,,55.859207,-4.212814,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR123,,,False,regional
SCR124,Dumbarton Central,DBC,Scotrail,,,55.946705,-4.56697,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR124,,,False,regional
SCR125,Dumbarton East,DBE,Scotrail,,,55.942478,-4.55387,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR125,,,False,regional
SCR126,Dumbreck,DUM,Scotrail,,,55.841255,-4.309216,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR126,,,False,regional
SCR127,Dumfries,DMF,Scotrail,,,55.072395,-3.605261,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR127,,,False,regional
SCR128,Dunbar,DUN,Scotrail,,,55.998428,-2.514625,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR128,,,False,regional
SCR129,Dunblane,DBL,Scotrail,,,56.186001,-3.967296,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR129,,,False,regional
SCR130,Duncraig,DCG,Scotrail,,,57.336727,-5.637282,,,,,,,,,,,,,,,,1,,,single,,,,,['Kyle Line'],Kyle Line,False,False,single,True,False,True,SCR130,,,False,regional
SCR131,Dundee,DEE,Scotrail,,,56.456669,-2.970576,,,,,,,,,,,,,,,,1,,,single,,,,,['Aberdeen Line'],Aberdeen Line,False,False,single,False,True,False,SCR131,,,False,regional
SCR132,Dunfermline City,DFE,Scotrail,,,56.068233,-3.452033,,,,,,,,,,,,,,,,1,,,single,,,,,['Fife Circle'],Fife Circle,False,False,multiple,False,True,False,SCR132,,,False,regional
SCR133,Dunfermline Queen Margaret,DFL,Scotrail,,,56.080706,-3.42164,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR133,,,False,regional
SCR134,Dunkeld & Birnam,DKD,Scotrail,,,56.557301,-3.578097,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR134,,,False,regional
SCR135,Dunlop,DNL,Scotrail,,,55.711926,-4.532435,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR135,,,False,regional
SCR136,Dunrobin Castle,DNO,Scotrail,,,57.986111,-3.946595,,,,,,,,,,,,,,,,1,,,single,,,,,['Far North Line'],Far North Line,False,False,multiple,True,False,True,SCR136,,,False,regional
SCR137,Dyce,DYC,Scotrail,,,57.205002,-2.191978,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR137,,,False,regional
SCR138,East Kilbride,EKL,Scotrail,,,55.765388,-4.18199,,,,,,,,,,,,,,,,1,,,single,,,,,['East Kilbride Line'],East Kilbride Line,False,False,multiple,False,True,False,SCR138,,,False,regional
SCR139,East Linton,ELT,Scotrail,,,55.9856,-2.6579,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR139,,,False,regional
SCR140,Easterhouse,EST,Scotrail,,,55.860157,-4.107389,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,single,False,True,False,SCR140,,,False,regional
SCR141,Edinburgh Gateway,EGY,Scotrail,,,55.941,-3.32,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR141,,,False,regional
SCR142,Edinburgh Park,EDP,Scotrail,,,55.927615,-3.307829,,,,,,,,,,,,,,,,0,,,single,,,,,[],,False,False,multiple,False,True,False,SCR142,,,False,regional
SCR143,Edinburgh Waverley,EDB,Scotrail,,,55.952442,-3.188236,,,,,,,,,,,,,,,,6,,,many,,,,,"['Edinburgh–Glasgow Main Line', 'Shotts Line', 'Carstairs Corridor', 'Aberdeen Line', 'Fife Circle', 'Borders Railway']",Edinburgh–Glasgow Main Line,False,False,multiple,True,False,False,SCR143,,,False,regional
